pokemon,rockyhelmet,lightclay,leppaberry,nothing,colburberry,psychicmemory,nevermeltice,airballoon,lifeorb,blackglasses,aguavberry,weaknesspolicy,icyrock,kingsrock,heavydutyboots,choicespecs,leftovers,choicescarf,twistedspoon,wiseglasses,heatrock,focussash,eviolite,figyberry,zoomlens,oddincense,flameorb,thunderstone,lovesweet,chopleberry,salacberry,friendball,blackbelt,chestoberry,firestone,assaultvest,icestone,expertbelt,waterstone,redcard,quickclaw,enigmaberry,silkscarf,ghostmemory,ejectbutton,metronome,sunstone,stickybarb,electirizer,moonstone,sitrusberry,iapapaberry,custapberry,choiceband,normalgem,wacanberry,fightingmemory,tr62,psychicseed,scopelens,payapaberry,seaincense,waveincense,wikiberry,muscleband,adrenalineorb,magoberry,bigroot,damprock,absorbbulb,widelens,berryjuice,mysticwater,liechiberry,focusband,blunderpolicy,lumberry,brightpowder,shellbell,petayaberry,mentalherb,yacheberry,razorclaw,electricseed,sharpbeak,adamantorb,marangaberry,safetygoggles,magnet,cellbattery,cheriberry,shedshell,silverpowder,bugmemory,chartiberry,throatspray,grassyseed,starfberry,powerherb,whiteherb,powerweight,crackedpot,toxicorb,tr96,laxincense,fullincense,pechaberry,pixieplate,spelltag,chippedpot,blacksludge,ironball,rowapberry,kasibberry,tangaberry,utilityumbrella,leafstone,keeberry,pokeball,ringtarget,luminousmoss,roomservice,terrainextender,hardstone,apicotberry,protectivepads,roseliberry,gripclaw,lansatberry,darkmemory,cobaberry,energypowder,oranberry,micleberry,jabocaberry,passhoberry,rockincense,rindoberry,dragonfang,roseincense,steelmemory,poisonbarb,souldew,sachet,mistyseed,grepaberry,grassmemory,miracleseed,lightball,occaberry,tr43,tr88,laggingtail,kebiaberry,safariball,rarebone,groundmemory,rockmemory,persimberry,bindingband,fastball,heavyball,softsand,smoothrock,tr67,flyingmemory,shucaberry,deepseascale,masterball,beastball,ganlonberry,whippeddream,babiriberry,ejectpack,metalcoat,quickball,snowball,watermemory,leek,healball,fairymemory,qualotberry,ovalstone,habanberry,dawnstone,berrysweet,metalpowder,charcoal,tr50,diveball,flowersweet,chilanberry,powerbracer,icememory,quickpowder,tr71,rustedsword,loveball,ultraball,dragonmemory,tr98,premierball,destinyknot,lustrousorb,tr15,rawstberry,aspearberry,poisonmemory,machobrace,rustedshield,blukberry,firememory,powerband,electricmemory,tr97,powerlens,sportball,goldbottlecap,greatball,kelpsyberry,prismscale,cloversweet,reapercloth,protector,griseousorb,tr86,pinapberry,floatstone,galaricacuff,dragonscale,thickclub,deepseatooth,fossilizedbird,burndrive,dreamball,tr33,shockdrive,moonball,lureball,dousedrive,poweranklet,sweetapple,tr08,tr84,chilldrive,powerbelt,tr66,parkball,repeatball,tr39,tr44,duskstone,cherishball,luxuryball,starsweet,tr60,tr99,hondewberry,tr06,upgrade,tr36,tr38,tr02,tr00,tr11,tr20,shinystone,tr28,tr87,tr53,fossilizeddrake,bottlecap,tr93,duskball,tr05,tr18,tr47,fossilizeddino,tr03,magmarizer,tr49,tr04,tr30,tartapple,tr65,tr10,netball,tr64,tr40,timerball,tr58,nestball,tr68,tamatoberry,ribbonsweet,levelball
Pelipper,669.0,6.0,6.0,203.0,0.0,0.0,55.0,0.0,683.0,2.0,350.0,19.0,27.0,2.0,9979.0,9982.0,6183.0,3051.0,0.0,4.0,2.0,1416.0,88.0,19.0,30.0,0.0,8.0,0.0,0.0,0.0,184.0,0.0,0.0,40.0,0.0,688.0,0.0,112.0,0.0,3.0,19.0,0.0,0.0,0.0,139.0,42.0,0.0,1.0,3.0,0.0,217.0,90.0,0.0,49.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,21.0,58.0,54.0,0.0,0.0,44.0,12.0,117529.0,6.0,28.0,0.0,287.0,0.0,7.0,59.0,1.0,8.0,0.0,22.0,9.0,0.0,0.0,12.0,92.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,1.0,0.0,44.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avalugg,1265.0,5.0,0.0,39.0,0.0,0.0,46.0,23.0,12.0,0.0,52.0,51.0,5.0,4.0,4616.0,2.0,1298.0,6.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,262.0,0.0,5.0,0.0,147.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,91.0,13.0,50.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,18.0,6.0,6.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Talonflame,90.0,0.0,0.0,1357.0,0.0,0.0,0.0,1.0,873.0,0.0,283.0,38.0,0.0,9.0,6120.0,414.0,1353.0,106.0,0.0,13.0,12.0,546.0,3.0,22.0,0.0,0.0,77.0,0.0,0.0,1.0,10.0,0.0,2.0,9.0,7.0,48.0,0.0,264.0,0.0,2.0,74.0,0.0,0.0,0.0,48.0,15.0,0.0,0.0,0.0,0.0,192.0,19.0,3.0,1313.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,62.0,1.0,53.0,0.0,0.0,3.0,10.0,0.0,0.0,10.0,4.0,1.0,5.0,1.0,46.0,0.0,9.0,0.0,22.0,10.0,762.0,0.0,0.0,17.0,2.0,12.0,0.0,0.0,0.0,0.0,9.0,0.0,13.0,0.0,74.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Mr. Mime,20.0,290.0,2.0,29.0,0.0,1.0,0.0,0.0,329.0,0.0,34.0,39.0,0.0,0.0,7.0,71.0,181.0,452.0,12.0,2.0,0.0,81.0,51.0,0.0,0.0,99.0,46.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,109.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barbaracle,23.0,0.0,0.0,48.0,0.0,0.0,0.0,6.0,278.0,0.0,77.0,15.0,0.0,27.0,17.0,3.0,159.0,102.0,0.0,0.0,0.0,1687.0,1.0,2.0,3.0,0.0,15.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,46.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,25.0,5.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,666.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,52.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,11.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1616.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,57.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wailord,25.0,0.0,4.0,24.0,0.0,0.0,0.0,0.0,16.0,0.0,48.0,1.0,0.0,0.0,7.0,235.0,1525.0,216.0,0.0,0.0,0.0,41.0,6.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,0.0,47.0,0.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,18.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,0.0,0.0,3.0,0.0,29.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chandelure,106.0,0.0,0.0,701.0,174.0,0.0,0.0,819.0,1241.0,3.0,464.0,311.0,15.0,4.0,3054.0,4396.0,2955.0,13360.0,0.0,99.0,0.0,2145.0,21.0,21.0,18.0,0.0,86.0,0.0,0.0,1.0,112.0,0.0,0.0,18.0,0.0,1325.0,0.0,847.0,0.0,49.0,52.0,12.0,8.0,3.0,9.0,3.0,0.0,1.0,0.0,0.0,131.0,83.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,51.0,0.0,9.0,5.0,0.0,0.0,61.0,47.0,0.0,0.0,0.0,2.0,273.0,10.0,5.0,23.0,0.0,6.0,0.0,60.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,16.0,0.0,0.0,24.0,21.0,0.0,0.0,33.0,11.0,0.0,0.0,0.0,0.0,448.0,4.0,0.0,0.0,120.0,2.0,3.0,31.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,689.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ribombee,55.0,255.0,0.0,54.0,24.0,0.0,0.0,3.0,239.0,0.0,112.0,2.0,0.0,0.0,2228.0,564.0,333.0,491.0,0.0,30.0,28.0,24473.0,4.0,1.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,49.0,0.0,5.0,13.0,0.0,0.0,0.0,17.0,0.0,0.0,21.0,0.0,0.0,98.0,22.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,25.0,22.0,0.0,3.0,8.0,1.0,0.0,0.0,39.0,0.0,25.0,9.0,0.0,0.0,208.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,19.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,7.0,0.0,0.0,61.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyrantrum,115.0,0.0,0.0,59.0,0.0,0.0,3.0,43.0,1989.0,0.0,106.0,738.0,0.0,10.0,81.0,1.0,530.0,1531.0,0.0,0.0,0.0,910.0,0.0,9.0,2.0,2.0,0.0,0.0,0.0,47.0,43.0,0.0,0.0,13.0,0.0,141.0,0.0,351.0,0.0,12.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,8.0,2.0,1353.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,25.0,7.0,5.0,0.0,0.0,0.0,259.0,0.0,0.0,0.0,4.0,48.0,289.0,6.0,23.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,7.0,1.0,71.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gardevoir,227.0,236.0,12.0,581.0,12.0,91.0,0.0,65.0,1625.0,2.0,625.0,147.0,0.0,9.0,383.0,2892.0,4730.0,6924.0,230.0,237.0,0.0,1154.0,138.0,20.0,2.0,137.0,148.0,0.0,0.0,0.0,6108.0,0.0,0.0,65.0,0.0,1351.0,0.0,856.0,0.0,9.0,121.0,0.0,0.0,0.0,2.0,3.0,0.0,10.0,0.0,0.0,312.0,76.0,42.0,116.0,0.0,0.0,0.0,0.0,69.0,36.0,9.0,0.0,0.0,90.0,54.0,0.0,51.0,109.0,0.0,6.0,68.0,1.0,0.0,0.0,5.0,238.0,154.0,65.0,33.0,9.0,103.0,0.0,9.0,12.0,0.0,0.0,6.0,21.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,15.0,1176.0,11.0,0.0,0.0,0.0,24.0,0.0,5.0,0.0,0.0,743.0,0.0,0.0,3.0,2.0,0.0,23.0,0.0,23.0,0.0,81.0,0.0,0.0,0.0,4.0,71.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
